,temp,solarradiation,humidity,wspd,timestamp
6938,13.5,0.0,81.1,10.8,2020-10-16 04:00:00
6939,13.6,0.0,81.85,12.0,2020-10-16 05:00:00
6940,13.4,0.0,80.55,9.4,2020-10-16 06:00:00
6941,13.0,0.0,83.83,7.8,2020-10-16 07:00:00
6942,13.0,13.0,86.34,6.7,2020-10-16 08:00:00
6943,14.0,69.0,82.61,7.1,2020-10-16 09:00:00
6944,14.3,275.0,82.39,4.0,2020-10-16 10:00:00
6945,18.0,438.0,55.81,10.3,2020-10-16 11:00:00
6946,18.5,527.0,60.9,10.0,2020-10-16 12:00:00
6947,20.0,636.0,52.14,8.1,2020-10-16 13:00:00
6948,21.0,651.0,50.44,8.7,2020-10-16 14:00:00
6949,20.2,610.0,53.83,6.9,2020-10-16 15:00:00
6950,20.8,521.0,43.9,14.2,2020-10-16 16:00:00
6951,19.7,379.0,50.1,14.8,2020-10-16 17:00:00
6952,18.5,189.0,55.99,19.8,2020-10-16 18:00:00
6953,16.6,29.0,63.48,15.8,2020-10-16 19:00:00
6954,15.6,0.0,72.34,18.2,2020-10-16 20:00:00
6955,15.5,0.0,74.26,17.0,2020-10-16 21:00:00
6956,15.0,0.0,74.42,13.3,2020-10-16 22:00:00
6957,14.1,0.0,68.96,12.8,2020-10-16 23:00:00
6958,13.6,0.0,67.52,7.4,2020-10-17 00:00:00
6959,13.5,0.0,77.41,3.6,2020-10-17 01:00:00
6960,13.0,0.0,75.04,4.0,2020-10-17 02:00:00
6961,12.5,0.0,75.13,3.1,2020-10-17 03:00:00
6962,12.4,0.0,77.0,4.1,2020-10-17 04:00:00
6963,12.6,0.0,79.84,4.6,2020-10-17 05:00:00
6964,12.0,0.0,83.29,4.2,2020-10-17 06:00:00
6965,12.4,0.0,86.76,4.3,2020-10-17 07:00:00
6966,12.4,15.0,84.96,2.4,2020-10-17 08:00:00
6967,13.5,68.0,86.41,3.8,2020-10-17 09:00:00
6968,14.7,237.0,89.37,4.5,2020-10-17 10:00:00
6969,17.9,361.0,62.66,8.1,2020-10-17 11:00:00
6970,20.3,390.0,56.59,8.5,2020-10-17 12:00:00
6971,21.0,434.0,60.44,7.9,2020-10-17 13:00:00
6972,21.9,632.0,57.3,12.3,2020-10-17 14:00:00
6973,19.7,598.0,64.46,15.6,2020-10-17 15:00:00
6974,18.8,498.0,66.34,17.4,2020-10-17 16:00:00
6975,18.6,331.0,66.88,18.8,2020-10-17 17:00:00
6976,17.7,174.0,71.78,17.2,2020-10-17 18:00:00
6977,16.6,37.0,76.88,14.6,2020-10-17 19:00:00
6978,15.7,0.0,84.75,12.7,2020-10-17 20:00:00
6979,15.7,0.0,90.25,11.1,2020-10-17 21:00:00
6980,15.6,0.0,92.35,11.5,2020-10-17 22:00:00
6981,15.2,0.0,94.64,9.4,2020-10-17 23:00:00
6982,15.1,0.0,95.08,3.5,2020-10-18 00:00:00
6983,14.5,0.0,94.96,0.4,2020-10-18 01:00:00
6984,14.2,0.0,97.98,3.1,2020-10-18 02:00:00
6985,14.5,0.0,95.81,5.6,2020-10-18 03:00:00
6986,14.1,0.0,97.99,5.1,2020-10-18 04:00:00
6987,14.1,0.0,98.2,5.1,2020-10-18 05:00:00
6988,14.5,0.0,97.57,10.2,2020-10-18 06:00:00
6989,14.1,0.0,99.31,10.7,2020-10-18 07:00:00
6990,13.5,12.0,98.66,10.3,2020-10-18 08:00:00
6991,13.1,59.0,99.93,10.2,2020-10-18 09:00:00
6992,13.5,246.0,99.91,10.1,2020-10-18 10:00:00
6993,15.3,414.0,89.43,10.7,2020-10-18 11:00:00
6994,17.4,524.0,70.66,10.6,2020-10-18 12:00:00
6995,20.0,604.0,59.6,8.9,2020-10-18 13:00:00
6996,23.0,563.0,49.78,9.0,2020-10-18 14:00:00
6997,22.6,563.0,45.11,12.7,2020-10-18 15:00:00
6998,22.2,474.0,48.49,12.6,2020-10-18 16:00:00
6999,21.9,317.0,46.63,6.7,2020-10-18 17:00:00
7000,19.8,175.0,51.64,15.7,2020-10-18 18:00:00
7001,17.7,31.0,67.76,13.7,2020-10-18 19:00:00
7002,17.1,0.0,71.03,13.5,2020-10-18 20:00:00
7003,16.6,0.0,74.38,7.2,2020-10-18 21:00:00
7004,16.2,0.0,77.77,4.6,2020-10-18 22:00:00
7005,16.2,0.0,79.08,9.4,2020-10-18 23:00:00
7006,16.2,0.0,81.39,9.0,2020-10-19 00:00:00
7007,16.6,0.0,80.64,7.1,2020-10-19 01:00:00
7008,16.1,0.0,86.03,7.8,2020-10-19 02:00:00
7009,15.9,0.0,91.28,5.9,2020-10-19 03:00:00
7010,15.7,0.0,93.49,12.2,2020-10-19 04:00:00
7011,15.6,0.0,94.27,8.8,2020-10-19 05:00:00
7012,15.2,0.0,95.08,8.3,2020-10-19 06:00:00
7013,15.2,0.0,96.71,8.5,2020-10-19 07:00:00
7014,15.7,12.0,96.08,11.2,2020-10-19 08:00:00
7015,16.6,76.0,92.16,13.4,2020-10-19 09:00:00
7016,19.2,239.0,83.34,21.4,2020-10-19 10:00:00
7017,20.1,152.0,76.62,30.6,2020-10-19 11:00:00
7018,20.0,80.0,79.96,30.6,2020-10-19 12:00:00
7019,19.0,95.0,90.0,24.7,2020-10-19 13:00:00
7020,18.1,93.0,97.95,26.4,2020-10-19 14:00:00
7021,18.1,49.0,98.1,32.0,2020-10-19 15:00:00
7022,18.1,51.0,98.05,32.3,2020-10-19 16:00:00
7023,18.2,24.0,97.87,32.1,2020-10-19 17:00:00
7024,18.2,26.0,99.7,34.3,2020-10-19 18:00:00
7025,19.0,8.0,97.61,35.0,2020-10-19 19:00:00
7026,18.1,0.0,99.79,16.9,2020-10-19 20:00:00
7027,18.0,0.0,98.74,11.0,2020-10-19 21:00:00
7028,17.5,0.0,99.89,9.8,2020-10-19 22:00:00
7029,17.5,0.0,98.73,10.2,2020-10-19 23:00:00
7030,17.1,0.0,99.85,7.5,2020-10-20 00:00:00
7031,17.5,0.0,99.85,7.2,2020-10-20 01:00:00
7032,17.5,0.0,99.82,9.0,2020-10-20 02:00:00
7033,17.7,0.0,99.8,9.8,2020-10-20 03:00:00
7034,17.7,0.0,99.83,12.3,2020-10-20 04:00:00
7035,17.2,0.0,99.91,9.0,2020-10-20 05:00:00
7036,17.6,0.0,98.74,9.2,2020-10-20 06:00:00
7037,17.5,0.0,98.67,9.5,2020-10-20 07:00:00
7038,17.0,0.0,99.91,11.0,2020-10-20 08:00:00
7039,17.0,10.0,98.73,11.4,2020-10-20 09:00:00
7040,17.0,24.0,99.87,12.2,2020-10-20 10:00:00
7041,16.1,51.0,99.75,19.5,2020-10-20 11:00:00
7042,16.1,83.0,99.79,16.8,2020-10-20 12:00:00
7043,17.0,35.0,98.69,11.3,2020-10-20 13:00:00
7044,18.7,41.0,99.79,36.2,2020-10-20 14:00:00
7045,17.7,47.0,99.59,28.4,2020-10-20 15:00:00
7046,17.6,30.0,98.66,26.3,2020-10-20 16:00:00
7047,17.0,43.0,98.82,17.3,2020-10-20 17:00:00
7048,16.7,17.0,99.76,18.2,2020-10-20 18:00:00
7049,16.7,11.0,98.91,20.1,2020-10-20 19:00:00
7050,16.7,0.0,98.82,21.6,2020-10-20 20:00:00
7051,15.2,0.0,98.4,18.6,2020-10-20 21:00:00
7052,15.7,0.0,99.41,15.0,2020-10-20 22:00:00
7053,16.1,0.0,98.34,20.2,2020-10-20 23:00:00
7054,16.2,0.0,98.87,24.7,2020-10-21 00:00:00
7055,16.1,0.0,97.04,15.8,2020-10-21 01:00:00
7056,15.6,0.0,96.57,18.7,2020-10-21 02:00:00
7057,15.1,0.0,98.49,9.0,2020-10-21 03:00:00
7058,15.1,0.0,97.82,9.5,2020-10-21 04:00:00
7059,14.7,0.0,97.64,9.1,2020-10-21 05:00:00
7060,15.1,0.0,99.09,5.5,2020-10-21 06:00:00
7061,15.0,0.0,99.8,5.0,2020-10-21 07:00:00
7062,15.1,9.0,98.86,5.8,2020-10-21 08:00:00
7063,15.1,79.0,96.95,12.2,2020-10-21 09:00:00
7064,15.1,234.0,93.76,18.4,2020-10-21 10:00:00
7065,16.2,204.0,95.57,17.0,2020-10-21 11:00:00
7066,19.5,235.0,80.19,20.8,2020-10-21 12:00:00
7067,20.4,603.0,74.19,24.2,2020-10-21 13:00:00
7068,18.4,623.0,77.22,24.0,2020-10-21 14:00:00
7069,18.2,638.0,81.71,14.3,2020-10-21 15:00:00
7070,18.7,562.0,79.34,19.8,2020-10-21 16:00:00
7071,18.7,317.0,76.55,17.7,2020-10-21 17:00:00
7072,17.7,158.0,81.69,14.6,2020-10-21 18:00:00
7073,17.1,25.0,83.33,6.7,2020-10-21 19:00:00
7074,16.2,0.0,87.54,10.1,2020-10-21 20:00:00
7075,15.9,0.0,87.36,8.4,2020-10-21 21:00:00
7076,15.7,0.0,90.58,6.2,2020-10-21 22:00:00
7077,15.2,0.0,94.63,6.9,2020-10-21 23:00:00
7078,15.6,0.0,95.85,5.0,2020-10-22 00:00:00
7079,14.1,0.0,98.32,3.7,2020-10-22 01:00:00
7080,14.1,0.0,99.42,0.6,2020-10-22 02:00:00
7081,14.1,0.0,99.21,3.7,2020-10-22 03:00:00
7082,14.0,0.0,98.66,1.9,2020-10-22 04:00:00
7083,14.0,0.0,99.91,2.1,2020-10-22 05:00:00
7084,13.6,0.0,96.12,2.6,2020-10-22 06:00:00
7085,13.5,0.0,99.9,5.1,2020-10-22 07:00:00
7086,13.6,10.0,99.84,2.8,2020-10-22 08:00:00
7087,14.0,80.0,98.76,0.6,2020-10-22 09:00:00
7088,15.4,255.0,98.81,3.6,2020-10-22 10:00:00
7089,16.5,410.0,93.7,6.5,2020-10-22 11:00:00
7090,17.6,381.0,86.46,7.5,2020-10-22 12:00:00
7091,19.6,555.0,70.59,12.3,2020-10-22 13:00:00
7092,19.6,574.0,66.13,18.6,2020-10-22 14:00:00
7093,19.1,595.0,67.8,20.7,2020-10-22 15:00:00
7094,18.2,499.0,71.44,19.6,2020-10-22 16:00:00
7095,18.1,345.0,71.47,19.4,2020-10-22 17:00:00
7096,17.1,78.0,77.83,13.7,2020-10-22 18:00:00
7097,16.2,14.0,83.93,6.3,2020-10-22 19:00:00
7098,15.7,0.0,87.03,6.7,2020-10-22 20:00:00
7099,15.2,0.0,89.47,6.9,2020-10-22 21:00:00
7100,15.2,0.0,88.65,7.3,2020-10-22 22:00:00
7101,14.7,0.0,91.39,9.2,2020-10-22 23:00:00
7102,14.5,0.0,86.02,7.3,2020-10-23 00:00:00
7103,14.5,0.0,88.53,5.4,2020-10-23 01:00:00
7104,14.1,0.0,89.14,8.7,2020-10-23 02:00:00
7105,14.1,0.0,91.02,7.6,2020-10-23 03:00:00
7106,13.7,0.0,95.46,3.9,2020-10-23 04:00:00
7107,13.6,0.0,94.6,5.6,2020-10-23 05:00:00
7108,13.5,0.0,94.85,8.9,2020-10-23 06:00:00
7109,13.1,0.0,95.64,3.1,2020-10-23 07:00:00
7110,13.0,10.0,95.87,2.4,2020-10-23 08:00:00
7111,13.7,52.0,94.27,7.5,2020-10-23 09:00:00
7112,16.2,217.0,80.74,8.2,2020-10-23 10:00:00
7113,18.9,267.0,68.42,7.0,2020-10-23 11:00:00
7114,19.8,520.0,63.23,9.8,2020-10-23 12:00:00
7115,18.6,490.0,69.34,8.0,2020-10-23 13:00:00
7116,18.2,663.0,60.77,10.1,2020-10-23 14:00:00
7117,19.0,594.0,59.17,10.7,2020-10-23 15:00:00
7118,18.7,495.0,61.87,13.9,2020-10-23 16:00:00
7119,18.6,337.0,59.91,11.3,2020-10-23 17:00:00
7120,17.2,163.0,68.13,12.4,2020-10-23 18:00:00
7121,16.1,19.0,73.2,12.5,2020-10-23 19:00:00
7122,15.2,0.0,80.44,11.3,2020-10-23 20:00:00
7123,14.7,0.0,75.72,9.8,2020-10-23 21:00:00
7124,14.1,0.0,77.07,9.1,2020-10-23 22:00:00
7125,14.0,0.0,74.4,6.0,2020-10-23 23:00:00
7126,14.0,0.0,74.54,5.3,2020-10-24 00:00:00
7127,13.5,0.0,82.0,4.4,2020-10-24 01:00:00
7128,12.9,0.0,81.18,3.6,2020-10-24 02:00:00
7129,13.1,0.0,83.05,4.7,2020-10-24 03:00:00
7130,13.0,0.0,81.1,5.3,2020-10-24 04:00:00
7131,12.6,0.0,89.47,3.6,2020-10-24 05:00:00
7132,12.4,0.0,90.91,3.2,2020-10-24 06:00:00
7133,12.4,0.0,90.97,2.7,2020-10-24 07:00:00
7134,12.0,11.0,90.62,3.8,2020-10-24 08:00:00
7135,13.1,63.0,89.45,3.6,2020-10-24 09:00:00
7136,14.7,184.0,89.56,5.5,2020-10-24 10:00:00
7137,18.4,253.0,73.14,13.2,2020-10-24 11:00:00
7138,19.5,210.0,67.77,15.1,2020-10-24 12:00:00
7139,19.0,262.0,70.41,21.3,2020-10-24 13:00:00
7140,18.5,268.0,74.38,19.4,2020-10-24 14:00:00
7141,19.1,183.0,70.83,21.8,2020-10-24 15:00:00
7142,18.2,121.0,70.34,21.7,2020-10-24 16:00:00
7143,18.1,106.0,74.49,22.4,2020-10-24 17:00:00
7144,17.6,71.0,79.43,17.7,2020-10-24 18:00:00
7145,17.1,13.0,79.77,12.6,2020-10-24 19:00:00
7146,17.0,0.0,83.04,13.8,2020-10-24 20:00:00
7147,16.7,0.0,84.7,15.8,2020-10-24 21:00:00
7148,17.0,0.0,82.82,19.0,2020-10-24 22:00:00
7149,17.0,0.0,84.87,20.5,2020-10-24 23:00:00
7150,17.1,0.0,86.29,19.8,2020-10-25 00:00:00
7151,16.5,0.0,92.37,22.3,2020-10-25 01:00:00
7153,16.6,0.0,91.03,22.7,2020-10-25 02:00:00
7154,16.6,0.0,89.26,22.4,2020-10-25 03:00:00
7155,16.6,0.0,90.66,17.8,2020-10-25 04:00:00
7156,17.1,0.0,93.22,19.4,2020-10-25 05:00:00
7157,17.0,0.0,92.89,25.7,2020-10-25 06:00:00
7158,17.1,9.0,94.73,19.9,2020-10-25 07:00:00
7159,17.5,32.0,89.81,25.6,2020-10-25 08:00:00
7160,18.6,80.0,85.11,22.7,2020-10-25 09:00:00
7161,19.0,83.0,84.34,25.3,2020-10-25 10:00:00
7162,18.5,130.0,88.6,23.0,2020-10-25 11:00:00
7163,17.5,172.0,96.4,14.8,2020-10-25 12:00:00
7164,16.6,213.0,89.37,15.3,2020-10-25 13:00:00
7165,16.7,320.0,92.55,13.6,2020-10-25 14:00:00
7166,17.0,278.0,91.12,17.7,2020-10-25 15:00:00
7167,17.8,263.0,81.07,17.8,2020-10-25 16:00:00
7168,16.5,41.0,81.63,15.4,2020-10-25 17:00:00
7169,15.2,14.0,82.62,9.8,2020-10-25 18:00:00
7170,15.0,0.0,81.32,10.3,2020-10-25 19:00:00
7171,14.3,0.0,85.49,12.3,2020-10-25 20:00:00
7172,13.9,0.0,88.15,8.6,2020-10-25 21:00:00
7173,13.2,0.0,92.31,6.8,2020-10-25 22:00:00
7174,13.8,0.0,86.35,5.2,2020-10-25 23:00:00
7175,13.9,0.0,81.81,9.7,2020-10-26 00:00:00
7176,13.7,0.0,79.03,7.2,2020-10-26 01:00:00
7177,13.2,0.0,77.56,7.2,2020-10-26 02:00:00
7178,13.2,0.0,78.99,6.6,2020-10-26 03:00:00
7179,12.5,0.0,83.97,6.7,2020-10-26 04:00:00
7180,12.5,0.0,82.06,6.6,2020-10-26 05:00:00
7181,12.1,0.0,80.79,6.7,2020-10-26 06:00:00
7182,12.1,10.0,80.42,6.8,2020-10-26 07:00:00
7183,12.2,44.0,82.83,4.5,2020-10-26 08:00:00
7184,14.5,238.0,77.92,6.4,2020-10-26 09:00:00
7185,17.0,323.0,62.52,12.6,2020-10-26 10:00:00
7186,16.4,520.0,59.26,13.4,2020-10-26 11:00:00
7187,17.4,557.0,56.57,9.1,2020-10-26 12:00:00
7188,17.6,462.0,51.18,9.0,2020-10-26 13:00:00
7189,17.4,615.0,49.95,14.4,2020-10-26 14:00:00
7190,17.7,465.0,47.49,17.2,2020-10-26 15:00:00
7191,17.1,296.0,50.39,11.6,2020-10-26 16:00:00
7192,15.7,119.0,56.64,14.0,2020-10-26 17:00:00
7193,14.6,20.0,60.2,8.1,2020-10-26 18:00:00
7194,14.1,0.0,65.46,4.6,2020-10-26 19:00:00
7195,13.6,0.0,68.59,5.9,2020-10-26 20:00:00
7196,13.4,0.0,69.29,3.9,2020-10-26 21:00:00
7197,13.0,0.0,72.52,6.0,2020-10-26 22:00:00
7198,13.0,0.0,75.28,6.7,2020-10-26 23:00:00
7199,13.6,0.0,70.64,4.8,2020-10-27 00:00:00
7200,13.4,0.0,72.65,5.8,2020-10-27 01:00:00
7201,12.6,0.0,84.82,6.4,2020-10-27 02:00:00
7202,12.5,0.0,87.9,6.0,2020-10-27 03:00:00
7203,12.6,0.0,87.26,6.4,2020-10-27 04:00:00
7204,13.0,0.0,87.46,5.6,2020-10-27 05:00:00
7205,12.9,0.0,88.84,2.9,2020-10-27 06:00:00
7206,12.9,5.0,89.92,3.6,2020-10-27 07:00:00
7207,13.2,27.0,89.09,6.5,2020-10-27 08:00:00
7208,15.6,128.0,77.06,9.1,2020-10-27 09:00:00
7209,17.5,335.0,67.44,15.6,2020-10-27 10:00:00
7210,17.6,436.0,67.67,18.8,2020-10-27 11:00:00
7211,19.0,335.0,60.3,20.4,2020-10-27 12:00:00
7212,18.5,247.0,64.55,19.4,2020-10-27 13:00:00
7213,18.1,479.0,66.01,16.9,2020-10-27 14:00:00
7214,17.5,362.0,71.71,18.4,2020-10-27 15:00:00
7215,17.5,108.0,70.92,16.7,2020-10-27 16:00:00
7216,17.0,49.0,75.2,15.3,2020-10-27 17:00:00
7217,16.2,15.0,82.07,12.3,2020-10-27 18:00:00
7218,15.1,0.0,94.99,12.0,2020-10-27 19:00:00
7219,15.1,0.0,95.54,9.3,2020-10-27 20:00:00
7220,15.2,0.0,94.96,10.0,2020-10-27 21:00:00
7221,15.2,0.0,97.93,12.2,2020-10-27 22:00:00
7222,15.5,0.0,94.58,12.3,2020-10-27 23:00:00
7223,15.6,0.0,95.03,7.3,2020-10-28 00:00:00
7224,15.6,0.0,93.85,11.5,2020-10-28 01:00:00
7225,16.0,0.0,92.7,13.2,2020-10-28 02:00:00
7226,16.1,0.0,92.27,13.9,2020-10-28 03:00:00
7227,16.5,0.0,92.96,14.4,2020-10-28 04:00:00
7228,16.1,0.0,98.1,15.8,2020-10-28 05:00:00
7229,16.2,0.0,98.05,16.3,2020-10-28 06:00:00
7230,16.2,5.0,99.22,14.1,2020-10-28 07:00:00
7231,16.6,32.0,97.39,9.3,2020-10-28 08:00:00
7232,17.0,104.0,97.41,9.6,2020-10-28 09:00:00
7233,17.2,270.0,95.73,5.4,2020-10-28 10:00:00
7234,18.2,448.0,86.87,7.7,2020-10-28 11:00:00
7235,18.3,521.0,84.18,6.3,2020-10-28 12:00:00
7236,19.2,608.0,73.99,8.8,2020-10-28 13:00:00
7237,19.3,462.0,70.24,8.0,2020-10-28 14:00:00
7238,19.1,480.0,72.57,7.4,2020-10-28 15:00:00
7239,19.2,210.0,70.31,4.2,2020-10-28 16:00:00
7240,19.1,35.0,74.35,3.9,2020-10-28 17:00:00
7241,18.6,7.0,73.6,8.0,2020-10-28 18:00:00
7242,18.6,0.0,66.34,6.2,2020-10-28 19:00:00
7243,17.2,0.0,81.92,4.6,2020-10-28 20:00:00
7244,17.1,0.0,70.81,4.8,2020-10-28 21:00:00
7245,17.3,0.0,67.19,8.3,2020-10-28 22:00:00
7246,16.8,0.0,71.2,6.3,2020-10-28 23:00:00
7247,16.5,0.0,68.96,0.5,2020-10-29 00:00:00
7248,16.2,0.0,71.03,5.4,2020-10-29 01:00:00
7249,16.0,0.0,75.41,4.9,2020-10-29 02:00:00
7250,15.9,0.0,77.14,3.2,2020-10-29 03:00:00
7251,15.0,0.0,86.94,1.5,2020-10-29 04:00:00
7252,15.5,0.0,78.71,6.4,2020-10-29 05:00:00
7253,15.0,0.0,82.06,2.2,2020-10-29 06:00:00
7254,14.1,9.0,92.15,7.0,2020-10-29 07:00:00
7255,14.5,62.0,88.34,9.4,2020-10-29 08:00:00
7256,15.1,225.0,80.11,10.1,2020-10-29 09:00:00
7257,17.5,403.0,67.3,11.9,2020-10-29 10:00:00
7258,18.3,580.0,56.86,10.8,2020-10-29 11:00:00
7259,20.0,549.0,56.97,10.5,2020-10-29 12:00:00
7260,20.8,609.0,55.3,6.4,2020-10-29 13:00:00
7261,20.5,565.0,55.0,5.4,2020-10-29 14:00:00
7262,20.3,462.0,55.04,7.2,2020-10-29 15:00:00
7263,19.9,324.0,57.77,7.6,2020-10-29 16:00:00
7264,18.9,115.0,61.05,11.4,2020-10-29 17:00:00
7265,18.0,16.0,65.88,8.7,2020-10-29 18:00:00
7266,16.6,0.0,70.04,10.2,2020-10-29 19:00:00
7267,16.6,0.0,70.1,9.1,2020-10-29 20:00:00
7268,16.3,0.0,69.39,8.8,2020-10-29 21:00:00
7269,15.6,0.0,71.02,9.2,2020-10-29 22:00:00
7270,15.0,0.0,75.04,9.2,2020-10-29 23:00:00
7271,15.1,0.0,74.67,6.8,2020-10-30 00:00:00
7272,14.6,0.0,78.99,7.9,2020-10-30 01:00:00
7273,14.7,0.0,79.12,6.7,2020-10-30 02:00:00
7274,14.7,0.0,78.49,6.9,2020-10-30 03:00:00
7275,14.1,0.0,81.34,7.2,2020-10-30 04:00:00
7276,13.6,0.0,84.3,6.4,2020-10-30 05:00:00
7277,13.4,0.0,86.35,4.1,2020-10-30 06:00:00
7278,14.2,7.0,84.6,8.4,2020-10-30 07:00:00
7279,14.8,56.0,81.94,10.7,2020-10-30 08:00:00
7280,15.6,211.0,78.67,12.8,2020-10-30 09:00:00
7281,17.7,387.0,71.97,13.6,2020-10-30 10:00:00
7282,18.6,518.0,68.84,10.6,2020-10-30 11:00:00
7283,20.6,591.0,63.83,10.0,2020-10-30 12:00:00
7284,22.1,610.0,56.49,9.3,2020-10-30 13:00:00
7285,22.7,561.0,56.24,8.2,2020-10-30 14:00:00
7286,22.7,460.0,55.81,7.4,2020-10-30 15:00:00
7287,21.8,309.0,60.72,4.7,2020-10-30 16:00:00
7288,21.3,112.0,63.73,3.3,2020-10-30 17:00:00
7289,20.1,13.0,67.44,6.3,2020-10-30 18:00:00
7290,19.6,0.0,69.6,6.6,2020-10-30 19:00:00
7291,18.7,0.0,74.78,7.0,2020-10-30 20:00:00
7292,18.2,0.0,74.31,10.1,2020-10-30 21:00:00
7293,17.7,0.0,75.76,9.5,2020-10-30 22:00:00
7294,17.2,0.0,76.73,9.2,2020-10-30 23:00:00
7295,16.6,0.0,80.71,3.6,2020-10-31 00:00:00
7296,15.7,0.0,88.55,6.0,2020-10-31 01:00:00
7297,15.1,0.0,92.99,3.9,2020-10-31 02:00:00
7298,15.5,0.0,91.32,3.2,2020-10-31 03:00:00
7299,15.0,0.0,93.59,3.4,2020-10-31 04:00:00
7300,15.1,0.0,89.85,4.8,2020-10-31 05:00:00
7301,15.1,0.0,87.24,7.8,2020-10-31 06:00:00
7302,14.6,5.0,89.55,4.6,2020-10-31 07:00:00
7303,15.3,65.0,90.95,4.4,2020-10-31 08:00:00
7304,16.7,240.0,84.8,4.4,2020-10-31 09:00:00
7305,19.5,169.0,72.45,3.2,2020-10-31 10:00:00
7306,19.6,281.0,73.36,5.2,2020-10-31 11:00:00
7307,21.5,347.0,64.31,4.8,2020-10-31 12:00:00
7308,20.6,399.0,67.81,7.2,2020-10-31 13:00:00
7309,20.7,544.0,71.84,7.1,2020-10-31 14:00:00
7310,20.8,445.0,73.35,7.4,2020-10-31 15:00:00
7311,20.4,312.0,75.53,10.4,2020-10-31 16:00:00
7312,19.2,110.0,80.9,11.7,2020-10-31 17:00:00
7313,18.6,10.0,82.63,15.4,2020-10-31 18:00:00
7314,17.7,0.0,86.45,13.6,2020-10-31 19:00:00
7315,17.1,0.0,87.84,9.3,2020-10-31 20:00:00
7316,16.6,0.0,88.45,2.1,2020-10-31 21:00:00
7317,16.5,0.0,88.56,2.9,2020-10-31 22:00:00
7318,16.9,0.0,86.57,2.7,2020-10-31 23:00:00
7319,16.7,0.0,91.52,3.2,2020-11-01 00:00:00
7320,16.7,0.0,93.82,2.1,2020-11-01 01:00:00
7321,16.7,0.0,94.77,1.8,2020-11-01 02:00:00
7322,16.8,0.0,94.3,4.4,2020-11-01 03:00:00
7323,17.3,0.0,91.37,3.3,2020-11-01 04:00:00
7324,17.3,0.0,88.91,2.1,2020-11-01 05:00:00
7325,16.8,0.0,94.3,1.3,2020-11-01 06:00:00
7326,16.4,5.0,96.37,3.5,2020-11-01 07:00:00
7327,16.4,28.0,96.39,1.9,2020-11-01 08:00:00
7328,17.7,79.0,93.86,4.9,2020-11-01 09:00:00
7329,18.4,195.0,90.54,3.3,2020-11-01 10:00:00
7330,20.0,257.0,77.77,4.8,2020-11-01 11:00:00
7331,20.8,195.0,74.24,4.8,2020-11-01 12:00:00
7332,20.5,171.0,71.6,6.4,2020-11-01 13:00:00
7333,20.2,197.0,74.0,9.5,2020-11-01 14:00:00
7334,19.6,180.0,77.09,10.1,2020-11-01 15:00:00
7335,19.2,112.0,81.09,8.0,2020-11-01 16:00:00
7336,18.7,55.0,84.72,7.9,2020-11-01 17:00:00
7337,18.7,9.0,85.44,6.0,2020-11-01 18:00:00
7338,18.6,0.0,86.05,8.4,2020-11-01 19:00:00
7339,18.6,0.0,88.08,6.5,2020-11-01 20:00:00
7340,18.5,0.0,88.83,3.9,2020-11-01 21:00:00
7341,18.2,0.0,91.07,2.9,2020-11-01 22:00:00
7342,18.1,0.0,91.04,3.8,2020-11-01 23:00:00
7343,18.0,0.0,91.71,4.5,2020-11-02 00:00:00
7344,18.0,0.0,91.71,3.4,2020-11-02 01:00:00
7345,18.1,0.0,92.18,3.6,2020-11-02 02:00:00
7346,18.1,0.0,91.18,3.6,2020-11-02 03:00:00
7347,18.1,0.0,92.18,3.9,2020-11-02 04:00:00
7348,18.1,0.0,90.61,1.1,2020-11-02 05:00:00
7349,17.6,0.0,92.52,2.4,2020-11-02 06:00:00
7350,17.7,0.0,91.04,7.6,2020-11-02 07:00:00
7351,18.1,34.0,87.89,10.1,2020-11-02 08:00:00
7352,19.6,148.0,80.79,7.9,2020-11-02 09:00:00
7353,20.6,148.0,75.28,9.0,2020-11-02 10:00:00
7354,20.2,185.0,78.65,7.5,2020-11-02 11:00:00
7355,20.1,184.0,76.94,5.3,2020-11-02 12:00:00
7356,19.7,221.0,80.09,6.0,2020-11-02 13:00:00
7357,19.7,119.0,84.48,8.1,2020-11-02 14:00:00
7358,20.5,142.0,77.29,10.6,2020-11-02 15:00:00
7359,20.1,114.0,81.23,14.3,2020-11-02 16:00:00
7360,19.5,22.0,86.56,9.7,2020-11-02 17:00:00
7361,19.1,5.0,88.13,6.3,2020-11-02 18:00:00
7362,19.0,0.0,88.64,13.6,2020-11-02 19:00:00
7363,17.5,0.0,86.36,18.8,2020-11-02 20:00:00
7364,16.6,0.0,81.12,18.3,2020-11-02 21:00:00
7365,16.1,0.0,72.62,24.9,2020-11-02 22:00:00
7366,16.1,0.0,68.29,21.8,2020-11-02 23:00:00
7367,16.1,0.0,67.8,22.4,2020-11-03 00:00:00
7368,16.0,0.0,63.01,28.8,2020-11-03 01:00:00
7369,15.5,0.0,61.83,31.6,2020-11-03 02:00:00
7370,15.1,0.0,59.53,32.1,2020-11-03 03:00:00
7371,14.6,0.0,61.17,32.1,2020-11-03 04:00:00
7372,14.1,0.0,69.18,31.7,2020-11-03 05:00:00
7373,14.1,0.0,65.35,30.4,2020-11-03 06:00:00
7374,14.0,0.0,62.41,25.2,2020-11-03 07:00:00
